True_SMILES,Corrupted_SMILES,Recovered_SMILES,Is_Valid
CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)C(=O)Nc1cccc(Cl)c1Cl)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,C[MASK][MASK]C)[MASK][MASK]NC[MASK][MASK][MASK][MASK][MASK]([MASK][MASK]1[MASK][MASK][MASK][MASK]O[MASK][MASK]c1)[MASK]C[MASK][MASK][MASK][MASK]C[MASK][MASK]O[MASK][MASK]c[MASK]c[MASK]c[MASK][MASK][MASK][MASK]c[MASK]Cl[MASK][MASK](=O[MASK][MASK][MASK][MASK]CC[MASK][MASK]N[MASK]C([MASK][MASK])[MASK][C@@H]([MASK][MASK]C[MASK][MASK]([MASK][MASK])[MASK][MASK][MASK](=O)[MASK],CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)C(=O)Nc1ccc(O)cc1Cl)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=O)N)C(=O)O,True
CC(C)[C@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](CC(C)C)c2ncccc2OC1=O,CC(C)[MASK]1[MASK][MASK]=O)N[C@H](C[MASK]2cccc[MASK][MASK])C(=O)[MASK][C@@H][MASK]C[MASK]C(=[MASK])[MASK][MASK](CC(=[MASK][MASK]O)C[MASK]=O)N[C@H](CC(C)C)c2ncccc[MASK]OC1=O,CC(C)[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](CC(C)C)c2ncccc2OC1=O,False
CC(C)[C@H]1CC[C@@H](CCN2CCN(c3nnc(F)c4ccccc34)CC2)O1,[MASK]C[MASK][MASK][MASK][C@H][MASK]CC[MASK][MASK][MASK]CN2C[MASK][MASK](c3[MASK][MASK][MASK][MASK][MASK][MASK]c[MASK][MASK][MASK][MASK]c[MASK][MASK][MASK])[MASK]C2)[MASK][MASK],CC(C)[C@H]1CCC[C@H](CN2CCC(c3nc(()cc(()ccc34)CC2)C1,False
CC(C)[C@H]1CC[C@H](C(=O)NCC#N)CC1,[MASK][MASK](C[MASK][C@H]1[MASK][MASK][C@H][MASK][MASK][MASK][MASK]O[MASK][MASK]CC[MASK]N[MASK]C[MASK][MASK],CC(C)[C@H]1CC[C@H](C(=O)NCCCN)CC1,True
CC(C)[C@H]1CC[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)NNC(=O)c2cc(C3CCCCC3)ccc2Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)CC1,CC[MASK]C)[C@H][MASK]C[MASK][C@H](C(=O[MASK]N[C@@H][MASK][MASK]C(N)=O)C(=O[MASK][MASK]NC(=[MASK])c[MASK]c[MASK](C3CC[MASK][MASK]C3)cc[MASK][MASK]Nc2cc[MASK](S[MASK]=O)([MASK][MASK][MASK]N[MASK]3c[MASK]cc[MASK]3)cc2)[MASK]C[MASK],CC(C)[C@H]1CC[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)NNC(=O)c2cc(C3CCOCC3)ccc2Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)CC1,True
CC(C)[C@H]1CN(C(=O)/C=C/Cc2ccccc2)[C@H](C)CN1CC[C@@H](O)C[C@@H](Cc1ccccc1)NC(=O)N[C@H]1CC[C@@H](C(C)C)CC1,CC[MASK][MASK])[C@H]1[MASK][MASK][MASK]C([MASK][MASK])/[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]c[MASK][MASK][MASK][MASK])[MASK](C)[MASK]N1C[MASK][C@@H][MASK][MASK][MASK][MASK][C@@H][MASK]Cc1c[MASK]ccc[MASK][MASK][MASK][MASK][MASK][MASK]O)[MASK][C@H][MASK]C[MASK][MASK]([MASK]([MASK][MASK]C[MASK][MASK][MASK]1,CC(C)[C@H]1CN(C(=O)/C=C//c2ccccc2)[C@H](C)CN1CC[C@@H](O)C[C@@H](Cc1ccccc1)NC(=O)O[C@H]1CC[C@H](C(C)C)CC1,False
CC(C)[C@H]1CNC(=O)[C@H]1Cc1ccccc1,CC[MASK][MASK])[C@H]1CNC[MASK][MASK]O[MASK][C@H]1[MASK]c1[MASK][MASK][MASK][MASK]c[MASK],CC(C)[C@H]1CNC(=O)[C@H]1Cc1ccccc1,True
CC(C)[C@H]1COC(=O)N1c1ccc(Nc2ncnc3cc(OCCN4CCCC4)c(OCC4CC4)cc23)cc1,CC(C[MASK][MASK]1[MASK]OC(=O[MASK]N1c1[MASK][MASK][MASK][MASK]Nc2nc[MASK]c[MASK]cc(OCCN4C[MASK][MASK][MASK][MASK][MASK][MASK](OCC4[MASK]C4)cc2[MASK])[MASK]c1,CC(C)[C@H]1COC(=O)N1c1ccc(Nc2ncnc3cc(OCCN4CC(())c(OCC4CC4)cc23)cc1,False
CC(C)[C@H]1Cc2ccc(OCCCCCN3CCCC3)cc2O1,CC[MASK][MASK])[MASK]1Cc2ccc[MASK][MASK]CC[MASK][MASK]CN3CC[MASK]C3)cc2[MASK][MASK],CC(C)C1Cc2ccc(OCCCCCN3CCCC3)cc2C1,True
CC(C)[C@H]1Cc2cccc(O)c2[C@@H](O)[C@@H]1O,[MASK][MASK][MASK]C[MASK][C@H][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK](O)[MASK]2[MASK][MASK][MASK][MASK][MASK][MASK]O,CC1CC[C@H](O[C@H](CO)[C@@H](O)[C@@H]2O)CC11O,False
CC(C)[C@H]1O[C@@H](O[C@H]2[C@H]([C@@H](O)[C@H](O)CO)OCC[C@H]2O)[C@H](O)[C@@H](CO)NC(=O)[C@H](N)C/C=C/[C@H]1O,CC[MASK]C[MASK][C@H]1O[MASK](O[C@H]2[MASK][MASK][C@@H](O[MASK][C@H](O)CO[MASK]OCC[MASK]2O[MASK][MASK](O[MASK][C@@H](CO)NC([MASK]O)[MASK]([MASK])C[MASK]C=C/[C@H]1O,CC(CC[C@H]1O[C@@H](O[C@H]2[C@@H]([C@@H](O)[C@H](O)CO)OCC[C@@H]2O)[C@@H](O)[C@@H](CO)NC(=O)[C@@H](O)C/C=C/[C@H]1O,False
CC(C)[C@H]1[C@H](O)CC(=O)N1[C@@H](Cc1ccc(O[C@H](C)CO)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O,[MASK][MASK](C[MASK][MASK][MASK][MASK][MASK][MASK])[MASK]C[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]1cc[MASK](O[MASK](C)CO[MASK][MASK][MASK][MASK])C[MASK]=[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]([MASK]O[MASK]O[MASK][MASK][MASK][MASK][MASK][MASK][MASK],CC(C)CC(=O)NCC(C)C(=(Cc1ccc(OC(C)CO)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O,False
CC(C)[C@H]1[C@H](O)CC2[C@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,[MASK][MASK][MASK]C[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]2[C@H][MASK][MASK]C[MASK][MASK][MASK][MASK][MASK][MASK][MASK]CC[MASK][MASK]([MASK])[MASK]3[MASK][MASK][MASK][MASK]1[MASK],CC(C)CO)[C@H]1CC[C@H]2[C@H]3CCC4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]21C,False
CC(C)[C@]1(C)O[C@@H]1[C@H]1C[C@@H](n2cnc3c(N[C@H]4C[C@H]5C=CCC[C@@H]5O4)nc(Cl)nc32)[C@@H](O)[C@@H]1O,CC(C[MASK][C@]1(C)O[C@@H]1[C@H][MASK]C[C@@H](n2[MASK]nc[MASK]c(N[C@H][MASK]C[MASK]5C[MASK][MASK]CC[C@@H]5O[MASK])nc(Cl)nc32[MASK][C@@H]([MASK])[C@@H]1O,CC(C)[C@]1(C)O[C@@H]1[C@H]1C[C@@H](n2cnc3c(N[C@H]4C[C@H]5CCCCC[C@@H]5O4)nc(Cl)nc32)[C@@H](O)[C@@H]1O,True
CC(C)[C@]1(CO)C[C@@H]2CC[C@H](C1)N2C[C@@H]1C[C@@H]1c1ccccc1,[MASK][MASK]([MASK][MASK][C@][MASK][MASK][MASK][MASK][MASK]C[C@@H]2[MASK][MASK][C@H][MASK]C1[MASK]N[MASK]C[C@@H][MASK]C[MASK]1c1c[MASK][MASK]c[MASK][MASK],CC(C)[C@]1(C))C[C@@H]2CC[C@H](C1)N2C[C@@H]1C[C@H]1c1ccccc1,False
CC(C)c1c(-c2ccccc2)[nH]c2ncccc12,[MASK][MASK]([MASK][MASK]c[MASK]c(-[MASK]2cc[MASK][MASK]c2)[nH]c[MASK][MASK][MASK]c[MASK][MASK]12,CC(C)c1c(-c2ccccc2)[nH]c2ccccc12,True
CC(C)c1cc(C(=O)N2CCC3(CC2)C(=O)N(C)c2ccccc23)on1,C[MASK][MASK]C[MASK][MASK][MASK][MASK][MASK][MASK]C([MASK]O[MASK]N[MASK]C[MASK]C[MASK](C[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]([MASK])c[MASK]ccc[MASK][MASK][MASK][MASK][MASK][MASK][MASK]1,CC(C)1C)CCC(=O)N1CCC2(CCC)C(=OCc(C)c3ccccc33)CC1,False
CC(C)c1cc(C(=O)NN2CC3COC[C@@]3(C)C2)no1,CC[MASK]C)[MASK][MASK][MASK]c[MASK]C[MASK]=O)N[MASK][MASK]C[MASK][MASK][MASK]OC[C@@][MASK]([MASK])C[MASK][MASK][MASK][MASK]1,CC(C)c1cc(C(=O)N[C@@H]2C[C@H]3COC[C@@]2(C)C2)cn1,False
CC(C)c1cc(F)ccc1CNC(=O)C[C@@H](O)[C@H]1Cc2c([nH]c3ccccc23)C(C)(C)N1,[MASK]C[MASK][MASK])c1cc[MASK]F)[MASK][MASK]c1CNC([MASK]O[MASK][MASK][MASK][MASK][MASK])[C@H][MASK][MASK][MASK]2[MASK][MASK][MASK]c[MASK][MASK][MASK]c[MASK]c[MASK]3[MASK][MASK]([MASK][MASK][MASK][MASK])N[MASK],CC(C)c1cc(F)ccc1CNC(=O)[C@@H][C@@H](C)[C@H]1Cc2c([nH]c3ccccc23)C(C)(O)N1,True
CC(C)c1cc(NC(=O)Nc2cc(-c3ncon3)cc(C(=O)Nc3cccc(C(=O)N4CCC4)c3)c2)n[nH]1,CC(C)[MASK][MASK][MASK][MASK][MASK][MASK][MASK](=O)Nc[MASK]c[MASK](-[MASK][MASK]nco[MASK]3)cc[MASK]C(=O[MASK]N[MASK][MASK]cccc(C[MASK][MASK][MASK][MASK]N[MASK][MASK][MASK]C4[MASK]c3)c2)n[MASK]1,CC(C)c1ccc(C(=O)Nc2cc(-c3ncon3)cc(C(=O)Nc3cccc(C(=O)NC4CC4)c3)c2)nc1,True
CC(C)c1cc(O)ccc1Nc1nc(=O)c2ccccc2s1,CC[MASK]C[MASK]c1[MASK][MASK][MASK][MASK])[MASK][MASK]c1[MASK]c1[MASK]c[MASK][MASK]O)[MASK]2[MASK][MASK][MASK][MASK][MASK]2s[MASK],CC(C)c1cc(Cl)ccc1-c1cc(=O)c2ccccc2s1,True
CC(C)c1cc(OCC(=O)O)ccc1-c1ccc(-c2nnn(CCOc3ccc(CCC(=O)O)cc3)n2)s1,C[MASK]([MASK])[MASK]1cc(O[MASK][MASK](=O)[MASK][MASK]ccc[MASK][MASK][MASK]1cc[MASK](-c[MASK][MASK][MASK]n(C[MASK]Oc[MASK][MASK]c[MASK](CCC[MASK][MASK][MASK])[MASK][MASK]cc[MASK][MASK]n2)s1,CC(C)c1cc(OCC(=O)O)ccc1-c1ccc(-c2ccn(CCOc3ccc(CCC(=C)O)cc3)n2)s1,True
CC(C)c1ccc(/C(C)=N\NC(=O)c2ccccc2)cc1,[MASK]C[MASK]C)[MASK]1c[MASK]c([MASK]C(C)=N\[MASK]C(=O)[MASK][MASK]ccc[MASK][MASK]2)c[MASK]1,CC(C)c1ccc(/C(C)=N\NC(=O)c2ccccc2)cc1,True
CC(C)c1ccc(/C=C/c2ccc(Cl)c(Cl)c2Cl)cc1,C[MASK][MASK]C[MASK][MASK][MASK]c[MASK][MASK](/[MASK][MASK][MASK]/c[MASK][MASK]cc[MASK][MASK][MASK][MASK]([MASK])[MASK]2Cl)[MASK][MASK][MASK],CN(C)c1ccc(/C=C/c2ccc(Cl)c(Cl)c2Cl)cc1,True
CC(C)c1ccc(C(=O)/C(C#N)=C/c2ccsc2)cc1,[MASK]C[MASK]C[MASK][MASK]1[MASK][MASK][MASK][MASK][MASK][MASK]=[MASK][MASK][MASK][MASK]([MASK][MASK]N)=C[MASK][MASK]2[MASK]csc2[MASK]c[MASK][MASK],CC(C)c1ccc(C(=O)/C(C#N)=C/c2ccsc2)cc1,True
CC(C)c1ccc(C(=O)Nc2nc(-c3ccc(F)cc3)cs2)cc1,C[MASK]([MASK][MASK]c1[MASK][MASK]c(C(=O[MASK]N[MASK][MASK]nc[MASK][MASK]c3ccc[MASK][MASK])c[MASK][MASK])[MASK]s2)[MASK][MASK]1,CC(C)c1ccc(C(=O)Nc2nc(-c3ccc(F)cc3)cs2)cc1,True
CC(C)c1ccc(C(C)C)c(OCCN2CCN(c3ccccc3O)CC2)c1,CC(C)c1[MASK]cc[MASK]C[MASK]C)C[MASK]c([MASK]CCN2[MASK][MASK]N(c3c[MASK]ccc3O[MASK]CC2[MASK]c1,CC(C)c1ccc(C(C)C)c(OCCN2CCN(c3ccccc3O)CC2)c1,True
CC(C)c1ccc(C2C(=O)C(=O)N(C)C3=C2C(=O)CC(C)(C)C3)cc1,[MASK]C[MASK][MASK])[MASK]1ccc[MASK]C2C(=[MASK])C[MASK]=[MASK])N(C[MASK]C3=C[MASK]C(=O)CC(C[MASK][MASK]C)C[MASK][MASK]cc1,CC(C)c1ccc(C2C(=O)C(=O)N(C)C3=C2C(=O)CC(C)(C)C3)cc1,True
CC(C)c1ccc(CN(CCN(C)C)Cc2cnc3ccccc3c2)cc1,[MASK][MASK][MASK]C)[MASK]1c[MASK]c(CN([MASK]CN(C)C)C[MASK]2cnc[MASK]cccc[MASK]3c2)cc1,CC(C)c1ccc(CN(CCN(C)C)Cc2cnc3ccccc3c2)cc1,True
CC(C)c1ccc(CNC(=O)C=C2C(=O)NC(=O)N(c3cccnc3)C2=O)cc1,CC(C)c[MASK]ccc([MASK]NC(=[MASK])C[MASK]C[MASK][MASK]([MASK]O[MASK][MASK]C[MASK]=O[MASK]N(c[MASK][MASK][MASK][MASK]nc3[MASK]C[MASK]=O)[MASK]c[MASK],CC(C)c1ccc(CNC(=O)C2C2C(=O)NC(=O)N(c3cccnc3)C2=O)cc1,False
CC(C)c1ccc(N2CCN(C(=O)CN(CC3CCCC3)S(=O)(=O)c3ccc(F)c(F)c3)CC2)cc1,CC[MASK]C)[MASK][MASK]c[MASK][MASK](N2C[MASK]N(C[MASK]=O[MASK][MASK][MASK][MASK]CC3[MASK]C[MASK]C3)[MASK](=O)([MASK][MASK])[MASK]3c[MASK][MASK](F)c[MASK][MASK])[MASK]3[MASK]CC[MASK])c[MASK]1,CC(C)c1ccc(N2CCN(C(=O)C((CC3CCCC3)S(=O)(=O)c3ccc(F)c(F)c3)CC2)cc1,False
CC(C)c1ccc(NC(=O)CSc2nc3ccsc3c(=O)n2N)cc1,CC(C[MASK]c1ccc(NC(=O[MASK]CSc2nc3ccs[MASK]3[MASK][MASK]=O)n2N)cc1,CC(C)c1ccc(NC(=O)CSc2nc3ccsc3c(=O)n2N)cc1,True
CC(C)c1ccc(NC(=O)Cc2cnc(NC(=O)CN3CCOCC3)s2)cc1,C[MASK]([MASK])c1ccc[MASK]NC(=O)[MASK]c2c[MASK]c(NC[MASK][MASK]O[MASK][MASK]N[MASK]CC[MASK][MASK]C[MASK])s[MASK])[MASK][MASK]1,CC(C)c1ccc(NC(=O)Cc2cnc(NC(=O)CN3CCOCC3)s2)cc1,True
CC(C)c1ccc(NC(=O)N(Cc2ccc(-n3cnnn3)cc2)Cc2nnc(N)o2)cc1,CC[MASK]C)c1ccc[MASK]NC([MASK]O[MASK]N([MASK]c2ccc(-n3cnnn[MASK])[MASK][MASK]2)[MASK][MASK]2n[MASK]c([MASK])o2[MASK]cc1,CC(C)c1ccc(NC(=O)N(Cc2ccc(-n3cnnn3)cc2)Cc2nnc(N)o2)cc1,True
CC(C)c1ccc(Nc2ncnc3c2ncn3C2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,[MASK]C(C)c1c[MASK]c(Nc2ncnc3c2ncn3C2O[C@H]([MASK][MASK][MASK][C@@H](O)[C@H]2O)cc1,CC(C)c1ccc(Nc2ncnc3c2ncn3C2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,True
CC(C)c1ccc(O)c(O)c1COCC(=O)N(C)C[C@@H](O)[C@H](Cc1ccc(Cl)cc1)NC(=O)O[C@H]1CO[C@H](CCC(=O)O)[C@H](O)[C@@H]1O,C[MASK][MASK]C[MASK]c[MASK][MASK]cc(O[MASK]c[MASK][MASK])c[MASK]COCC(=O)[MASK]([MASK])C[MASK](O)[C@H]([MASK]c1ccc(Cl)c[MASK]1[MASK][MASK]C[MASK][MASK]O)[MASK][C@H]1CO[C@H](C[MASK][MASK](=[MASK][MASK]O[MASK][C@H]([MASK])[MASK]1O,CC(CCc1ccc(O)c(O)c1COCC(=O)[C@@H](C)C[C@H](O)[C@H](Cc1ccc(Cl)cc1)NC(=O)O[C@H]1CO[C@H](CCC(=O)O)[C@H](O)[C@H]1O,False
CC(C)c1ccc(OCCCC(=O)NNc2nc(-c3ccccc3)cs2)cc1,CC([MASK][MASK]c1ccc[MASK]OCC[MASK][MASK](=O)NNc2n[MASK](-c3c[MASK][MASK]c[MASK]3[MASK][MASK]s[MASK])cc[MASK],CC(C)c1ccc(OCCCC(=O)NNc2nc(-c3ccccc3)cs2)cc1,True
CC(C)c1ccc(S(=O)(=O)C2CCN(CCCc3ccccc3)CC2)cc1,CC[MASK][MASK][MASK][MASK]1[MASK][MASK][MASK](S[MASK][MASK]O)([MASK]O[MASK][MASK]2CCN[MASK]CCC[MASK]3[MASK][MASK][MASK]c[MASK][MASK])C[MASK][MASK][MASK]cc[MASK],CC(C)c1ccc(S(=O)(=O)N2CCN(CCCc3ccccc3)CC2)cc1,True
CC(C)c1ccc(S(=O)(=O)NCCc2ccc(-c3ccccc3C(=O)NCCN3CCNCC3)s2)cc1,CC(C)[MASK][MASK]ccc[MASK]S([MASK][MASK])(=[MASK][MASK]N[MASK][MASK][MASK]2cc[MASK][MASK][MASK][MASK]3cc[MASK][MASK]c3[MASK]([MASK]O)[MASK][MASK][MASK][MASK][MASK]C[MASK]NC[MASK]3)[MASK][MASK])c[MASK]1,CC(C)c1ccc(S(=O)(=O)N(Cc2ccc(-c3ccccc3C(=O)NCCC3CCNCC3)c2)cc1,False
CC(C)c1ccc(S(=O)(=O)Nc2nc3cc(F)c(Cl)cc3n2CC(=O)N[C@@H](CCC(=O)O)C(=O)N2C[C@H](C(=O)O)C[C@@H]2C#N)cc1,[MASK][MASK](C[MASK]c1c[MASK]c(S([MASK][MASK])(=O)Nc2nc3[MASK]c([MASK])c[MASK]Cl)cc3n[MASK]C[MASK](=O[MASK][MASK][C@@H][MASK]C[MASK]C(=[MASK])O)C(=O[MASK]N2C[C@H]([MASK]([MASK][MASK])O)C[C@@H]2C#N[MASK]cc1,CC(C)c1ccc(S(=O)(=O)Nc2nc3cc(Cl)c(Cl)cc3n2CC(=O)N[C@@H](CCC(=O)O)C(=O)N2C[C@H](C(=O)O)C[C@@H]2C#N)cc1,True
CC(C)c1ccc2c(c1)nc(C(C)C)c1cccn21,CC([MASK])[MASK][MASK][MASK][MASK][MASK][MASK][MASK](c1)nc([MASK][MASK]C[MASK]C[MASK]c1[MASK][MASK][MASK]n[MASK]1,CC(C)c1ccc2c(c1)nc(N)C2C)c1cccnc1,False
CC(C)c1ccc2oc(C3CCN(C[C@H]4C[C@@H](N=C(S)N5CCN(c6ccccc6)CC5)C4)C3)cc2c1,[MASK]C([MASK][MASK][MASK]1[MASK]cc2[MASK]c[MASK]C[MASK][MASK][MASK]N[MASK]C[MASK][MASK]C[MASK](N[MASK][MASK][MASK][MASK])N5CC[MASK][MASK]c6ccc[MASK]c6)C[MASK]5)C[MASK][MASK]C[MASK])cc[MASK][MASK]1,CC(C)c1ccc2[nH]c(C3CCN4C44CC(NC(=O)N5CCC(c6ccccc6)CC5)C[C@H]4C3)cccc1,False
CC(C)c1cccc(C(C)C)c1NC(=O)N1CCN(C(=O)OC(C)(C)C)CC1,CC[MASK]C)[MASK][MASK]c[MASK][MASK][MASK][MASK]C[MASK]C[MASK]C[MASK][MASK][MASK]N[MASK]([MASK]O)N1C[MASK][MASK](C([MASK][MASK])O[MASK](C[MASK]([MASK][MASK][MASK][MASK][MASK][MASK][MASK],CC(C)c1cccc(C(C)C)c1NC(=O)N1CCN(C(=O)OC(C)(C)C)CC1,True
CC(C)c1cccc(OCCCN)c1,[MASK][MASK][MASK][MASK])c[MASK][MASK]c[MASK][MASK][MASK][MASK][MASK]CCN[MASK][MASK]1,CC(C)c1ccccc11CCN)C1,False
CC(C)c1ccccc1/N=C1\SCC(=O)N1N(C)Cc1nccn1C,CC(C)c[MASK][MASK]cccc1[MASK]N=[MASK]1[MASK]S[MASK][MASK][MASK]=O)N1N[MASK]C[MASK]Cc1[MASK][MASK]cn1[MASK],CC(C)c1ccccc1/N=C1\SCC(=O)N1N=C1Cc1cccn1C,False
CC(C)c1ccccc1N(CCC#N)CC(=O)Nc1ccc(O)cc1,[MASK][MASK](C)c[MASK]cc[MASK]cc1N(CCC#N)[MASK]C(=O[MASK]Nc[MASK]c[MASK][MASK](O[MASK]cc1,CC(C)c1ccccc1N(CCC#N)CC(=O)Nc1ccc(O)cc1,True
CC(C)c1ccccc1NC(=O)N1CCC(O)(CN2CCCCC2)CC1,CC([MASK][MASK]c1cccc[MASK][MASK]NC[MASK]=[MASK][MASK]N1[MASK]C[MASK](O)[MASK]CN2CCCCC2)C[MASK]1,CC(C)c1ccccc1NC(=O)N1CCC(O)(CN2CCCCC2)CC1,True
CC(C)c1ccccc1NC(S)=Nc1ccc(S(N)(=O)=O)cc1,[MASK]C[MASK]C[MASK]c[MASK]cc[MASK][MASK]c[MASK][MASK]C([MASK][MASK]=Nc[MASK]c[MASK]c([MASK]([MASK][MASK][MASK]=[MASK][MASK][MASK]O[MASK][MASK][MASK]1,CC(C)c1ccccc1NC(S)=Nc1ccc(S(N)(=O)=O)cc1,True
CC(C)c1ccccc1NC1=NNC(=O)C1c1ccc(C(=O)NCC(=O)N2CCN(c3ccccc3)CC2)cc1,C[MASK]([MASK])c[MASK]c[MASK][MASK]cc[MASK]NC[MASK][MASK]N[MASK]C[MASK]=[MASK][MASK]C[MASK][MASK][MASK]c[MASK]c([MASK][MASK][MASK]O[MASK][MASK][MASK]C[MASK][MASK][MASK])N[MASK]CC[MASK][MASK]c[MASK][MASK]c[MASK][MASK][MASK]3[MASK]CC2)cc[MASK],CC(C)c1ccccc1NC(=N)C(=O)COc1ccc(C(=O)NCC(=O)N2CCN(c3ccccc3)CC2)cc1,True
CC(C)c1cnc(/C=C/C(=O)O)o1,[MASK][MASK](C[MASK]c[MASK]cn[MASK](/C[MASK]C[MASK][MASK]([MASK]O[MASK]O[MASK][MASK][MASK],CC(C)c1cnc(/C=C/C(=O)O)s1,True
CC(C)c1cnn(CC2CC2c2ccc(F)cc2)c1,C[MASK][MASK]C)c[MASK]cnn(CC2C[MASK]2c2ccc(F[MASK][MASK]c2)c[MASK],CC(C)c1cnn(CC2CC2c2ccc(F)cc2)c1,True
CC(C)c1nc(Cl)ccc1N1CCN(CC(=O)N2CCCc3c(F)ccc(F)c32)CC1,[MASK]C(C)c[MASK][MASK][MASK][MASK]Cl)c[MASK]c1N[MASK][MASK]CN[MASK]C[MASK](=[MASK])N[MASK][MASK][MASK]Cc3c(F[MASK][MASK]c[MASK][MASK][MASK])c[MASK]2)C[MASK][MASK],CC(C)c1cc(Cl)ccc1N1CCN(CC(=O)N2CCCc3c(F)ccc(F)c32)CC1,True
CC(C)c1nc2ccc(NC(=O)Cn3ccc(-c4ccc(Cl)cc4)n3)cc2s1,CC(C)[MASK]1nc2[MASK]cc([MASK][MASK](=O)Cn3c[MASK]c[MASK]-c[MASK][MASK][MASK]c[MASK]Cl)cc4)n3)c[MASK]2[MASK][MASK],CC(C)c1nc2ccc(NC(=O)Cn3cnc(-c4ccc(Cl)cc4)n3)cc2s1,True
CC(C)c1nc2ncccn2c1Cc1ccccc1,C[MASK](C)c1[MASK]c[MASK][MASK]cccn2c1Cc1ccccc[MASK],CC(C)c1nc2ccccn2c1Cc1ccccc1,True
CC(C)c1nccn1-c1ccc(F)cc1,[MASK][MASK][MASK]C[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]-c1c[MASK]c[MASK]F)[MASK][MASK]1,CCCCCc1cnnc1-c1ccc(F)cc1,False
CC(C)c1nn(C)c2c(C(=O)Nc3ccccc3Cl)ccc(Cc3ccccc3CC(F)(F)F)c12,C[MASK][MASK][MASK][MASK][MASK][MASK]n[MASK](C)c2c([MASK](=O[MASK][MASK]c[MASK]c[MASK]ccc3[MASK][MASK][MASK][MASK]c[MASK]Cc[MASK][MASK][MASK]cc[MASK][MASK]CC[MASK]F)[MASK]F)F)c12,Cc(C)c1nn(C)c2c(C(=O)Nc3ccccc3))ccc(Cc3ccccc3CC(F)(F)F)c12,False
CC(C)c1nnc2c(-c3ccccc3)c(CN3CCC(O)CC3)cn2c1N(C)Cc1ccc(-c2ccccc2C(=O)O)cc1,C[MASK](C)[MASK]1[MASK][MASK]c[MASK][MASK]([MASK]c[MASK]c[MASK]ccc[MASK])c[MASK]CN3C[MASK][MASK]([MASK])[MASK][MASK]3[MASK][MASK]n2c1N([MASK])C[MASK]1ccc(-[MASK]2[MASK][MASK][MASK]cc[MASK][MASK](=[MASK])O)cc1,CC(C)c1cnc2c(-c3ccccc3)c(CN3CCC(C)CC3)nn2c1N(C)Cc1ccc(-c2ccccc2C(=O)O)cc1,True
CC(C)c1noc(-c2nnc(SCC(=O)N3CCCCC3)n2-c2ccccc2)n1,C[MASK][MASK]C)c[MASK]no[MASK][MASK][MASK]c[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]([MASK]O)N3C[MASK][MASK][MASK][MASK][MASK])n[MASK][MASK][MASK]2[MASK][MASK][MASK]cc2)[MASK]1,CC(C)c1noc(-c2nnc(SCC(=O)N3CCOCC3)n2-c2ccccc2)n1,True
CC(C)c1noc(CNc2ccc(N3CCCNCC3)cc2)n1,[MASK]C[MASK]C[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]Nc[MASK][MASK][MASK][MASK][MASK][MASK][MASK]CCC[MASK][MASK]C3[MASK]c[MASK][MASK][MASK]n[MASK],CC(C)c1cccc(Nc2ccc(N3CCCCCC3)cc2)n1,True
CC(C)c1noc(NS(=O)(=O)c2cccc(F)c2F)c1C(=O)NCc1ccc(-c2ccccc2Cn2cncn2)cc1,C[MASK](C)c[MASK]no[MASK](NS(=O)[MASK]=O)c[MASK]cccc[MASK]F)c2[MASK][MASK]c1[MASK](=O)N[MASK]c1c[MASK]c(-c2ccccc2Cn2cncn2)cc[MASK],CC(C)c1noc(NS(=O)(=O)c2cccc(F)c2F)c1C(=O)NCc1ccc(-c2ccccc2Cn2cncn2)cc1,True
